"two_year_recid","prior_counts","s","race","age","gender","u_hat"
1,14,1,1,-0.216053533044121,0,1.58117783734142
0,0,1,1,-1.06850025422824,0,-0.883117664962993
0,0,1,0,2.08555261415299,0,-0.917210394541978
1,37,1,1,0.295414499666349,0,2.35434613718514
0,2,1,1,-0.983255582109825,0,0.0377830877705149
1,0,1,1,0.636393188139996,0,-0.877675796125329
1,2,1,1,0.295414499666349,0,0.0718167737289786
0,2,1,0,-0.0455641888072973,1,0.0725454865379973
1,7,1,1,0.124925155429526,1,1.01541122485481
1,0,1,1,0.124925155429526,0,-0.884189490355141
0,1,1,1,-0.301298205162532,0,-0.294016597008661
1,3,1,1,-0.557032221517767,1,0.371981988589705
1,1,1,1,-0.557032221517767,0,-0.316099580697713
0,0,1,1,0.721637860258407,0,-0.886923392437088
0,1,1,1,0.465903843903173,0,-0.34371207080206
1,15,1,1,-0.301298205162532,0,1.63142386195839
1,6,1,1,1.65932925356094,0,0.888656340290705
1,17,1,1,-0.898010909991414,0,1.74956098368337
1,0,1,1,0.551148516021584,0,-0.885568728979354
1,1,1,1,-1.15374492634665,0,-0.323281819413729
1,1,1,1,-0.471787549399356,1,-0.308829969649695
0,0,1,1,-1.06850025422824,0,-0.886604690736797
1,9,1,1,1.48883990932411,0,1.24832539562324
0,0,1,1,0.465903843903173,1,-0.894501230846158
0,1,1,1,0.892127204495231,1,-0.350591674250963
1,1,1,1,-0.471787549399356,0,-0.325800947036657
1,10,1,1,0.977371876613642,0,1.31176391744492
0,1,1,0,-1.15374492634665,0,-0.33613577164374
1,6,1,0,0.0396804833111143,0,0.915272529726781
1,1,1,1,1.48883990932411,0,-0.340563905605562
0,0,1,0,1.14786122085047,0,-0.917447647915888
1,9,1,1,-0.471787549399356,1,1.22809692881278
0,0,1,0,1.14786122085047,0,-0.886896301557947
1,10,1,1,-0.301298205162532,0,1.31870284438973
1,3,1,0,-1.15374492634665,0,0.372455026401454
1,0,1,1,-0.216053533044121,0,-0.864919419605729
0,0,1,1,1.06261654873205,0,-0.886149623365934
1,3,1,1,-1.15374492634665,0,0.362370305238889
0,13,1,1,0.0396804833111143,0,1.52651479199209
1,3,1,1,0.977371876613642,0,0.33894399944941
1,5,1,1,-0.0455641888072973,0,0.731874814487447
0,2,1,1,1.48883990932411,0,0.0546950772268912
1,0,1,0,-1.15374492634665,0,-0.911371182186878
0,1,1,0,1.57408458144252,0,-0.285078394200193
1,0,1,0,-1.32423427058347,1,-0.832592853896685
0,0,1,1,-1.06850025422824,0,-0.854012875139054
0,1,1,1,0.892127204495231,0,-0.3711086419779
0,0,1,0,-0.642276893636179,1,-0.895981005432599
0,0,1,0,-0.812766237873002,0,-0.837794028410654
1,0,1,0,-0.386542877280944,0,-0.896526491268023
1,2,1,1,-0.301298205162532,0,0.0616704308713617
0,3,1,0,-0.557032221517767,0,0.347230843017319
1,3,1,1,0.124925155429526,0,0.375073286391636
1,7,1,1,-0.642276893636179,0,1.02354631789154
0,1,1,1,0.636393188139996,0,-0.322707747527221
1,0,1,0,0.0396804833111143,0,-0.908572953673254
0,2,1,0,-0.130808860925709,1,0.0955637703235547
1,6,1,1,-0.898010909991414,0,0.911117742200431
1,21,1,1,-0.812766237873002,0,1.90350065631236
0,0,1,0,0.636393188139996,1,-0.862251847855034
1,0,1,1,-1.15374492634665,0,-0.89535780130025
0,0,1,1,-0.557032221517767,1,-0.86814138327198
1,25,1,1,-0.642276893636179,0,2.04159784722816
0,0,1,0,-1.15374492634665,1,-0.851632869667251
1,0,1,0,-0.72752156575459,0,-0.902816842094898
0,0,1,0,0.124925155429526,0,-0.881208735907391
1,0,1,0,1.23310589296888,0,-0.847489192271994
1,0,1,0,0.806882532376819,0,-0.902843790015513
0,1,1,0,-0.557032221517767,0,-0.273199612470816
1,12,1,1,0.0396804833111143,1,1.46999451005376
0,3,1,1,-0.0455641888072973,0,0.323277056882683
1,15,1,1,0.892127204495231,0,1.64658060884314
1,9,1,1,-0.557032221517767,0,1.23504992699591
0,1,1,1,-0.812766237873002,1,-0.299760990731891
0,1,1,1,-1.15374492634665,0,-0.367356721084838
0,1,1,1,1.14786122085047,0,-0.335999419135049
0,1,1,0,0.210169827547938,0,-0.3596719198742
1,3,1,1,-0.898010909991414,0,0.358256858290208
1,1,1,0,0.210169827547938,0,-0.33748252872397
0,1,1,0,0.380659171784761,0,-0.319864770704973
1,1,1,0,-0.898010909991414,0,-0.308774264508453
0,2,1,1,1.23310589296888,0,0.0782581618551594
1,1,1,1,-0.983255582109825,0,-0.313792925460265
0,5,1,0,0.721637860258407,0,0.737653403643827
1,6,1,1,-0.557032221517767,0,0.913854010952333
0,1,1,1,1.57408458144252,0,-0.323706739081821
1,2,1,1,-0.642276893636179,1,0.0563587602630634
0,0,1,0,0.380659171784761,0,-0.859542816339076
1,22,1,1,1.06261654873205,0,1.94273948337419
1,4,1,1,-0.557032221517767,0,0.579036794070719
0,2,1,0,0.124925155429526,0,0.0525790654022038
0,1,1,1,-0.898010909991414,1,-0.328491810413406
0,0,1,1,0.0396804833111143,0,-0.924347904955309
0,3,1,1,-0.983255582109825,0,0.379975895831365
0,2,1,1,-0.72752156575459,0,0.0594679675302689
1,7,1,1,-0.301298205162532,0,1.01989355888416
1,14,1,1,-0.386542877280944,1,1.58341186412343
0,2,1,0,-0.812766237873002,0,0.0749908992092386
1,6,1,1,-0.898010909991414,0,0.912385052482267
1,1,1,1,-0.0455641888072973,0,-0.336457018842852
0,2,1,1,-0.72752156575459,0,0.0641169137460188
0,0,1,1,2.17079728627141,0,-0.915299442898309
0,0,1,1,-1.23898959846506,1,-0.886295794948232
0,0,1,0,-0.983255582109825,0,-0.874579927971948
1,5,1,1,-0.72752156575459,0,0.734057291191842
0,4,1,0,0.465903843903173,0,0.576891693507026
1,1,1,1,-0.557032221517767,0,-0.329371931384699
1,1,1,1,1.23310589296888,0,-0.293563852856532
1,1,1,1,-1.32423427058347,0,-0.32400223929049
0,1,1,0,1.57408458144252,0,-0.295372515225141
0,0,1,1,-0.898010909991414,1,-0.900733734063035
0,0,1,1,-0.301298205162532,0,-0.884259244288037
0,2,1,0,-0.130808860925709,1,0.0952274645533565
1,8,1,0,-0.72752156575459,0,1.13357466210819
0,2,1,0,-0.216053533044121,0,0.0634118678537606
1,0,1,0,-0.812766237873002,0,-0.888297728315556
0,1,1,1,-1.15374492634665,0,-0.350662069121469
0,3,1,1,0.295414499666349,0,0.378054877598441
0,0,1,0,-0.983255582109825,0,-0.932460652082703
1,0,1,0,-1.23898959846506,0,-0.874180029869172
1,4,1,0,0.380659171784761,1,0.589454106748876
1,1,1,1,-0.898010909991414,0,-0.409043602353885
0,0,1,1,-0.983255582109825,0,-0.860758171642745
0,3,1,1,1.23310589296888,0,0.348277297827681
1,7,1,1,-0.301298205162532,0,1.02449502578562
1,1,1,1,-1.23898959846506,0,-0.313216669991453
0,0,1,0,-0.557032221517767,0,-0.857205856514266
0,3,1,0,2.76750999110029,0,0.358723253380747
0,0,1,1,-0.130808860925709,0,-0.866421693680439
0,0,1,1,1.48883990932411,0,-0.850138244503843
1,17,1,1,0.892127204495231,0,1.73996287989995
1,8,1,1,-0.642276893636179,0,1.11977280274017
0,1,1,0,-1.06850025422824,0,-0.306723396154586
1,0,1,0,0.465903843903173,0,-0.927415527644737
1,1,1,0,-0.386542877280944,0,-0.348355804606584
0,1,1,1,0.636393188139996,0,-0.328730416978336
1,2,1,1,-0.898010909991414,0,0.0661360004484199
0,4,1,0,0.977371876613642,0,0.559398869789109
0,4,1,1,0.295414499666349,0,0.565284671416533
1,0,1,1,-0.216053533044121,1,-0.911479113457943
0,0,1,0,-0.72752156575459,0,-0.91862970107166
1,1,1,0,1.65932925356094,0,-0.306353741354787
0,2,1,1,-0.642276893636179,0,0.0509526061699542
0,1,1,0,2.25604195838982,0,-0.311550196637918
1,1,1,1,1.4035952372057,0,-0.321435838233713
0,0,1,0,1.91506326991617,0,-0.878096957411022
1,3,1,0,-0.898010909991414,0,0.364531814482282
0,1,1,1,-0.0455641888072973,0,-0.286710205894329
0,1,1,1,-0.642276893636179,0,-0.314241578715417
1,10,1,1,-0.557032221517767,1,1.30452249893298
1,10,1,1,0.0396804833111143,0,1.30909390025146
1,6,1,1,-0.386542877280944,0,0.912651327474126
0,0,1,1,0.806882532376819,0,-0.900107591336437
0,10,1,0,2.25604195838982,0,1.31209997427488
1,1,1,1,-0.72752156575459,0,-0.298182841219979
1,10,1,1,1.14786122085047,0,1.29607288070887
0,4,1,1,0.636393188139996,0,0.584770458594924
1,10,1,0,0.295414499666349,0,1.31502063608684
0,0,1,0,1.57408458144252,1,-0.872662567868561
0,3,1,1,-0.72752156575459,0,0.381524893850291
1,1,1,1,-1.06850025422824,0,-0.310081168322308
0,0,1,0,1.31835056508729,0,-0.877076666054918
0,16,1,0,0.806882532376819,0,1.69774815129201
1,4,1,1,-0.898010909991414,0,0.598599453893358
1,0,1,1,-1.15374492634665,0,-0.91174700660561
0,0,1,0,1.31835056508729,0,-0.901618009282648
0,0,1,0,0.124925155429526,1,-0.884337617927252
0,0,1,0,0.380659171784761,0,-0.927248211044023
0,7,1,1,1.65932925356094,1,1.01012491972006
0,0,1,1,-0.471787549399356,0,-0.882003291939974
0,0,1,0,-0.72752156575459,0,-0.917741702734987
1,3,1,1,0.551148516021584,0,0.354181456573531
1,1,1,1,-0.983255582109825,0,-0.284694444880542
0,0,1,0,-0.0455641888072973,0,-0.879939997296765
1,11,1,0,-0.301298205162532,0,1.39847512466148
0,0,1,1,-1.23898959846506,0,-0.90265100438137
1,10,1,1,1.23310589296888,0,1.31481729775625
1,4,1,1,-0.72752156575459,0,0.581141607302498
1,1,1,1,-0.557032221517767,0,-0.356681094412342
0,0,1,1,-0.72752156575459,0,-0.863082812906566
0,1,1,1,1.74457392567935,0,-0.325033543986337
0,0,1,1,-1.06850025422824,0,-0.872781226775146
0,0,1,1,-0.72752156575459,1,-0.879190529133921
0,0,1,1,1.82981859779776,0,-0.894635497310658
0,2,1,1,0.977371876613642,0,0.070712221857819
1,16,1,1,2.00030794203458,0,1.69335289010385
0,4,1,1,-0.557032221517767,0,0.582431765661333
0,8,1,1,-0.130808860925709,0,1.14341616427333
0,0,1,1,-0.301298205162532,1,-0.869020029441851
0,1,1,1,-0.72752156575459,0,-0.307671036889486
0,0,1,0,-0.0455641888072973,0,-0.922110499882031
0,0,1,1,-0.130808860925709,0,-0.930223791564695
0,0,1,1,-0.216053533044121,1,-0.867183364939413
1,9,1,1,0.210169827547938,0,1.23216768646161
0,1,1,1,1.31835056508729,0,-0.327669694406552
0,1,1,0,0.0396804833111143,0,-0.31428461942713
1,0,1,0,1.06261654873205,1,-0.853744725279971
0,8,1,1,1.48883990932411,1,1.13000005260391
1,5,1,1,-0.72752156575459,0,0.762743957891365
1,13,1,1,0.892127204495231,0,1.53271029681708
1,0,1,1,-1.32423427058347,0,-0.883721177571883
1,8,1,1,0.551148516021584,0,1.1348228185968
0,0,1,1,-0.898010909991414,0,-0.842432741340349
0,1,1,1,-1.15374492634665,0,-0.321871234988458
0,0,1,0,1.65932925356094,0,-0.897245574056316
0,0,1,0,1.23310589296888,0,-0.88374120594325
0,1,1,0,0.636393188139996,0,-0.34694947309173
1,1,1,1,-1.15374492634665,0,-0.309099211680458
1,5,1,0,0.977371876613642,0,0.761397806386901
0,0,1,0,3.36422269592917,0,-0.922646683069029
0,0,1,1,0.295414499666349,1,-0.861644149768807
0,1,1,1,0.380659171784761,1,-0.33396572385519
0,0,1,1,0.295414499666349,1,-0.885578963029132
1,1,1,1,-1.32423427058347,0,-0.315988427635101
1,0,1,0,-0.557032221517767,0,-0.884590678687325
1,1,1,1,-0.812766237873002,0,-0.337600388043547
0,1,1,0,1.57408458144252,0,-0.324746407261536
0,2,1,1,-0.983255582109825,0,0.0794425401011381
1,33,1,0,1.74457392567935,0,2.26184709522365
0,1,1,0,2.51177597474505,1,-0.301280306372156
1,1,1,1,-0.983255582109825,0,-0.305582393655497
1,4,1,1,-0.983255582109825,0,0.551091210641573
0,0,1,1,0.551148516021584,1,-0.85325172209281
0,0,1,1,1.57408458144252,0,-0.913942718405335
0,0,1,1,-0.0455641888072973,0,-0.92602214963813
1,0,1,1,-0.898010909991414,0,-0.915303086215408
0,1,1,1,-0.72752156575459,0,-0.303518232231888
0,4,1,0,0.806882532376819,0,0.58970486845702
0,0,1,0,-0.642276893636179,1,-0.906602289148147
0,14,1,0,-0.557032221517767,0,1.59161934872815
0,1,1,0,1.74457392567935,0,-0.315824617104217
0,15,1,1,0.124925155429526,0,1.63813212499097
0,1,1,1,-0.983255582109825,0,-0.313749659635353
0,1,1,1,1.82981859779776,0,-0.312292031875068
1,2,1,0,-0.642276893636179,0,0.105227299605234
0,1,1,0,0.210169827547938,0,-0.3173771504884
1,1,1,1,-0.216053533044121,0,-0.321270788640568
1,18,1,1,0.551148516021584,0,1.78462952172556
1,1,1,1,-1.06850025422824,0,-0.306719104725194
1,1,1,0,0.210169827547938,0,-0.292492092978107
0,3,1,1,0.892127204495231,0,0.369426556148039
0,14,1,1,-0.301298205162532,1,1.58544850358141
1,7,1,1,0.636393188139996,0,1.02173766591605
1,20,1,1,-0.72752156575459,0,1.85964171082285
1,0,1,0,-0.130808860925709,0,-0.84940775806117
1,0,1,0,-1.06850025422824,0,-0.904648127732605
0,1,1,1,0.124925155429526,1,-0.309287873264165
0,0,1,0,1.65932925356094,0,-0.896806709041306
1,5,1,1,-0.812766237873002,0,0.763568278069503
1,3,1,0,-0.898010909991414,0,0.355116181680545
0,0,1,1,-0.983255582109825,0,-0.87526234319169
0,0,1,0,2.25604195838982,0,-0.889745422998105
0,0,1,0,0.636393188139996,1,-0.892747142212005
1,1,1,0,-0.557032221517767,0,-0.317001055443701
0,1,1,1,-0.642276893636179,0,-0.342685956511308
0,2,1,0,-0.898010909991414,0,0.0473383229096632
1,16,1,1,-0.216053533044121,0,1.69484377382346
0,0,1,0,0.295414499666349,0,-0.901601570207333
0,1,1,0,-1.15374492634665,0,-0.317069763387707
1,1,1,1,-0.642276893636179,0,-0.286121155306255
0,0,1,0,0.380659171784761,0,-0.903754290841644
0,0,1,0,-0.471787549399356,0,-0.892065975856386
0,1,1,0,-0.471787549399356,0,-0.367279520410173
1,1,1,0,0.124925155429526,0,-0.291787041204853
1,0,1,1,0.977371876613642,0,-0.880034706914518
0,7,1,1,0.806882532376819,0,1.00847451747676
0,0,1,1,-0.642276893636179,0,-0.886286347337041
1,8,1,1,-0.642276893636179,0,1.14445825534991
0,0,1,0,2.25604195838982,0,-0.864302982417032
1,0,1,1,1.06261654873205,0,-0.901400629134366
0,1,1,1,-0.642276893636179,0,-0.370167546318766
1,0,1,0,-0.557032221517767,0,-0.906785609772716
1,1,1,0,-0.301298205162532,1,-0.362069578218523
1,9,1,0,-0.72752156575459,0,1.23880087982383
1,2,1,1,1.57408458144252,0,0.040346411977208
1,1,1,1,-0.72752156575459,0,-0.333873273991074
0,2,1,1,-0.812766237873002,0,0.0827281494964622
1,5,1,1,-0.983255582109825,0,0.7695815640536
1,4,1,1,-1.15374492634665,1,0.578470869784542
0,1,1,1,-0.983255582109825,0,-0.295143763373831
0,3,1,1,-0.386542877280944,0,0.328427038792223
0,2,1,1,0.892127204495231,1,0.0772714647451579
1,2,1,1,-0.642276893636179,0,0.0846627729639195
0,0,1,1,-0.72752156575459,1,-0.9114007556994
1,0,1,0,-1.15374492634665,0,-0.840056125599117
0,0,1,0,2.34128663050823,1,-0.914256859003128
0,0,1,0,1.14786122085047,0,-0.915752542491832
0,1,1,1,1.57408458144252,0,-0.32966391797125
1,3,1,1,2.34128663050823,0,0.356720289145567
0,5,1,1,-0.557032221517767,0,0.761045417799206
0,1,1,0,1.82981859779776,0,-0.321173194970543
0,2,1,1,0.0396804833111143,0,0.0644368358519077
1,2,1,1,1.82981859779776,1,0.0779475306192245
1,2,1,1,-1.06850025422824,0,0.0829634118026666
1,5,1,1,-0.72752156575459,0,0.759141407320593
0,4,1,1,0.0396804833111143,0,0.566852013570982
1,1,1,1,-1.06850025422824,0,-0.306559284185347
0,7,1,1,0.210169827547938,1,1.04237077283667
0,0,1,1,-0.216053533044121,1,-0.893586847869042
1,3,1,1,-0.130808860925709,1,0.362298559280111
1,2,1,1,0.295414499666349,0,0.0820436584485708
0,0,1,0,1.57408458144252,0,-0.903592795524255
0,0,1,0,-0.216053533044121,0,-0.857931386038091
0,0,1,0,-0.72752156575459,0,-0.878423819109562
0,0,1,0,2.25604195838982,0,-0.893986770477839
0,0,1,1,-1.15374492634665,0,-0.885778791496812
0,22,1,1,2.93799933533711,0,1.9373739778798
0,0,1,1,-0.72752156575459,0,-0.876839583327397
1,9,1,1,-0.386542877280944,0,1.24209566934087
0,1,1,0,-1.15374492634665,0,-0.373286595616362
0,0,1,0,0.551148516021584,0,-0.861588271947202
1,0,1,1,0.892127204495231,0,-0.886390766399101
1,10,1,1,-0.301298205162532,0,1.30067447979416
0,0,1,0,-1.06850025422824,0,-0.906856311505717
1,0,1,0,1.65932925356094,1,-0.893604235047517
1,2,1,0,1.31835056508729,0,0.0762475809680594
0,11,1,1,0.210169827547938,0,1.39487329398709
1,0,1,1,-1.15374492634665,1,-0.891931873587878
1,6,1,1,-0.983255582109825,0,0.894239390324052
1,0,1,0,-0.386542877280944,0,-0.87462318082389
1,11,1,1,-0.386542877280944,0,1.38539759906195
0,5,1,0,-0.72752156575459,0,0.758042557524516
0,0,1,1,2.08555261415299,1,-0.84013862331271
1,13,1,1,-0.471787549399356,0,1.52437119724705
0,0,1,1,2.76750999110029,0,-0.852722381536401
1,13,1,0,-0.386542877280944,0,1.53131297225703
1,5,1,1,-0.812766237873002,0,0.739548219982964
0,8,1,1,0.892127204495231,0,1.14507997723093
0,0,1,1,-1.06850025422824,0,-0.910850801524234
1,8,1,1,0.551148516021584,0,1.11719420700813
1,3,1,1,0.977371876613642,0,0.369003448721955
0,0,1,1,-0.642276893636179,0,-0.900957293835646
0,13,1,1,0.210169827547938,1,1.52233495020799
1,0,1,1,-1.06850025422824,0,-0.880915120365158
1,0,1,1,-1.32423427058347,0,-0.842474509965075
0,2,1,0,0.892127204495231,0,0.0607483073096617
1,5,1,1,-0.130808860925709,1,0.768930656123908
0,7,1,1,1.48883990932411,0,1.02150241002901
0,0,1,1,-1.15374492634665,1,-0.867823915590667
1,6,1,1,0.721637860258407,0,0.913251620902177
0,3,1,0,-0.130808860925709,0,0.336771467448547
1,3,1,1,-0.72752156575459,0,0.370409511658749
0,0,1,0,0.210169827547938,0,-0.864300847249104
1,1,1,1,0.295414499666349,0,-0.291785732499932
1,1,1,1,0.0396804833111143,0,-0.308658041320982
1,1,1,1,-0.642276893636179,0,-0.319079605192207
0,1,1,1,0.465903843903173,0,-0.356737415672184
0,1,1,1,-1.15374492634665,0,-0.31211581806176
1,3,1,0,0.295414499666349,0,0.342053520155773
0,0,1,0,0.210169827547938,0,-0.871148308624583
0,0,1,0,0.806882532376819,0,-0.843255745806229
0,0,1,1,-0.386542877280944,0,-0.907885565290316
0,0,1,1,0.465903843903173,0,-0.897920483036105
0,1,1,0,1.23310589296888,0,-0.307030915030258
0,0,1,0,2.76750999110029,0,-0.852215217517736
1,14,1,1,2.08555261415299,0,1.58534665757
1,1,1,1,-1.15374492634665,0,-0.316638400927585
0,6,1,0,-0.301298205162532,0,0.904607366547785
1,2,1,0,1.31835056508729,1,0.0807332697482818
0,7,1,1,-0.386542877280944,0,1.02584640249106
0,1,1,0,-0.557032221517767,0,-0.298455277082591
1,7,1,1,1.14786122085047,0,1.03820813169076
0,0,1,0,1.74457392567935,0,-0.930303857751403
0,0,1,0,0.636393188139996,0,-0.880934360247547
1,0,1,1,-0.0455641888072973,0,-0.855586865275914
1,4,1,1,0.721637860258407,0,0.559276932726146
0,0,1,1,0.806882532376819,0,-0.82820779314859
1,17,1,1,-0.471787549399356,0,1.7293013956436
1,2,1,0,-0.812766237873002,0,0.0739273969345625
1,0,1,1,-0.216053533044121,1,-0.865268416325797
1,2,1,1,5.23960548253422,0,0.0642683705152643
0,0,1,1,-0.471787549399356,0,-0.851497110655173
1,8,1,1,-0.642276893636179,0,1.12607461080169
0,0,1,1,-0.301298205162532,0,-0.893115327915174
1,1,1,1,-0.898010909991414,0,-0.350638266607194
1,0,1,1,-0.0455641888072973,0,-0.927413787584039
1,2,1,1,1.14786122085047,0,0.0728847275075036
0,1,1,1,0.551148516021584,0,-0.323569088641344
1,12,1,1,-0.72752156575459,0,1.46830275552881
1,0,1,1,0.636393188139996,0,-0.887925504054401
0,0,1,1,-0.471787549399356,0,-0.933200736159308
0,0,1,0,-0.72752156575459,0,-0.897842331536108
0,1,1,1,-0.642276893636179,1,-0.305932719939199
0,4,1,0,0.0396804833111143,0,0.567738434320104
0,1,1,0,1.65932925356094,0,-0.332548774498925
0,0,1,1,-1.23898959846506,0,-0.88325334519275
0,0,1,0,-0.642276893636179,0,-0.852694391162116
0,1,1,1,-1.15374492634665,0,-0.277621172934284
1,7,1,0,-0.642276893636179,0,1.02723476229961
1,11,1,1,-0.0455641888072973,0,1.38772784057529
0,0,1,1,1.65932925356094,0,-0.868857941586451
1,2,1,1,-0.471787549399356,0,0.0705917387139242
0,1,1,1,0.380659171784761,0,-0.347266977055354
0,0,1,0,-0.130808860925709,1,-0.88098113242785
1,7,1,1,0.465903843903173,1,1.0115629833888
0,0,1,1,0.0396804833111143,1,-0.856374544506456
1,0,1,1,-0.557032221517767,0,-0.893166002092034
0,0,1,1,1.57408458144252,0,-0.859902390368204
0,2,1,0,-0.557032221517767,0,0.0634780723084381
0,0,1,1,-0.72752156575459,0,-0.905600263579909
0,3,1,1,-0.301298205162532,0,0.368220347441054
1,3,1,0,-0.898010909991414,0,0.357433394232271
1,19,1,0,0.892127204495231,0,1.82339040897807
0,1,1,1,-0.130808860925709,0,-0.309074586895862
0,1,1,1,-0.557032221517767,0,-0.369743100243292
1,1,1,0,0.892127204495231,1,-0.341278622536272
1,3,1,0,-0.130808860925709,0,0.355210417555155
1,4,1,0,-0.983255582109825,0,0.576112267705109
0,6,1,1,0.124925155429526,0,0.89123986599982
0,0,1,1,-1.06850025422824,0,-0.918612914474561
1,2,1,1,-0.557032221517767,0,0.0707707517633526
0,3,1,1,0.210169827547938,0,0.355669063035093
0,0,1,0,1.48883990932411,1,-0.873097929309363
0,0,1,0,-0.72752156575459,0,-0.897418967415644
1,4,1,0,-0.557032221517767,0,0.569384417760866
0,2,1,0,-0.130808860925709,1,0.0450590749229096
1,3,1,0,-0.983255582109825,0,0.366422035032603
1,3,1,0,-0.301298205162532,0,0.377450571313668
0,0,1,0,1.74457392567935,1,-0.916126053481081
1,3,1,0,-0.898010909991414,0,0.340176495395226
0,2,1,1,0.210169827547938,0,0.0770419450577404
0,0,1,1,0.551148516021584,0,-0.859464685704279
0,0,1,0,-0.72752156575459,0,-0.872092956565286
0,13,1,1,0.551148516021584,0,1.51946190808389
0,6,1,1,-0.130808860925709,0,0.912123353272329
1,0,1,1,1.06261654873205,0,-0.845610298649122
0,0,1,1,-0.983255582109825,0,-0.878322562691749
0,1,1,0,-0.642276893636179,0,-0.323604245304215
1,0,1,0,-0.898010909991414,0,-0.896712552817804
0,10,1,1,-0.386542877280944,0,1.31534138054943
0,1,1,0,1.74457392567935,0,-0.340120579423506
1,13,1,1,-0.72752156575459,0,1.52374877419997
0,0,1,1,0.0396804833111143,0,-0.843595325744675
0,1,1,1,-1.23898959846506,0,-0.306427162902895
1,3,1,0,-0.898010909991414,0,0.341082081722891
1,8,1,1,-0.301298205162532,0,1.14321916232563
1,0,1,1,1.74457392567935,0,-0.863942583382617
1,7,1,0,-0.130808860925709,0,1.03314026052388
1,6,1,0,0.806882532376819,0,0.884746084210926
1,25,1,1,0.551148516021584,0,2.0386006379813
0,9,1,1,1.82981859779776,0,1.23932779138465
0,1,1,1,-1.15374492634665,0,-0.31815049988503
0,1,1,0,1.14786122085047,1,-0.291925970338155
1,7,1,0,1.82981859779776,0,1.02434240569834
0,2,1,0,0.380659171784761,0,0.0910353856790219
0,0,1,1,-0.301298205162532,0,-0.927726172375743
0,0,1,0,-0.812766237873002,1,-0.894898948401595
0,3,1,1,-0.557032221517767,1,0.353834849600181
1,0,1,1,-0.386542877280944,0,-0.910788559543017
1,0,1,1,-1.32423427058347,1,-0.898684516805029
1,0,1,1,-1.23898959846506,0,-0.89228198946682
