"bar_pass_fair","location","UGPA","LSAT","ZFYA","race","gender","u_hat"
1,9,3.6,41,-0.43,0,0,-0.390150871574199
0,9,3.2,35,-2.2,1,0,1.62940490740421
1,9,3.9,41,0.8,0,1,-0.919569315272717
1,9,3.9,40,-0.54,1,1,-0.543587185534496
1,9,3.6,40,-0.79,0,0,-0.301561392175322
1,9,4,35,-0.37,0,0,-0.475793081356417
1,9,3.7,46,-1.93,0,0,-0.303078252957969
1,9,3.5,41,-2.24,0,1,0.0619324089334786
1,9,3.7,38,-1.58,1,1,-0.109160699303744
1,9,3.5,43,-0.66,0,0,-0.355518167998873
1,9,3.8,39,0.15,0,0,-0.585219437751596
1,9,3.3,40,-0.95,1,1,-0.0564540022804268
1,0,3.9,42,0.17,0,0,-0.785242479042672
1,9,3.5,43,-1.14,1,0,-0.233864498673382
1,9,3.7,39,-0.25,0,0,-0.438887469166537
1,9,3.2,46,0.5,0,1,-0.553561897133768
1,9,3.6,41,-1.37,0,0,-0.16965522689896
1,9,3.5,42,0.88,1,1,-0.699767141225068
1,9,3.8,33,-1.7,1,0,0.0184636293778757
1,9,3.6,38,0.5,0,0,-0.519832273210858
1,9,3.4,48,0.27,0,0,-0.708909462298479
1,9,3.7,43,2.19,0,1,-1.20835059751063
1,9,3.8,40,-0.89,0,0,-0.371448464438535
1,9,3.5,31,0.05,1,1,-0.113237536259901
1,9,3.2,41,-1.08,1,1,-0.0250816348482083
1,9,3.7,40,-1.22,0,0,-0.227644041771746
0,9,3.8,35,-1.22,0,0,1.39043618006358
1,9,3.6,36,-0.31,0,0,-0.249611714243352
1,9,3.7,38,-0.54,0,0,-0.328933388892675
1,9,3.4,43,-0.06,0,1,-0.406075889271356
1,0,3.5,39,-0.45,1,1,-0.277569472062491
1,9,3.3,42,-0.24,0,0,-0.296437147409914
1,9,3.7,42,0.34,0,1,-0.705279322182283
1,9,3.9,40,0.44,0,1,-0.765870387348306
1,9,3.7,44,0,0,0,-0.675298652239544
1,9,3.3,43,0.92,0,0,-0.61168526601699
1,9,3.4,41,-0.68,0,1,-0.216103730437711
1,9,3.5,41,0.59,0,1,-0.580044728456286
1,2,3,38,-1.3,1,0,0.192307732048689
0,0,2.5,37,-1.45,1,1,1.72631790516033
1,9,3.8,47,1.27,0,1,-1.1933191215214
1,0,3.7,43,1.13,0,1,-0.956212524968162
1,0,3.6,41,0.9,0,0,-0.74129915822815
1,2,3.5,47,1.88,0,0,-1.14295957704564
1,9,3.7,44,1.63,0,0,-1.1263352283345
1,9,3.6,45,-1.51,0,1,-0.277964861942338
1,9,3.7,40,-1.05,1,1,-0.282068458955824
1,9,3.9,41,0.23,0,0,-0.738187266473864
1,9,3.6,43,1.31,0,0,-0.951969771212935
1,9,3,41,-0.37,1,0,-0.0685316321157204
1,9,3.6,46,-1.72,0,1,-0.232599717819428
1,4,3.4,36,0.01,1,0,-0.182620989100768
1,9,3.5,40,0.36,0,1,-0.496388454434825
1,9,2.8,35,-0.51,1,1,0.258581614806727
1,9,3.5,44,1.07,0,1,-0.818580851157525
1,9,3.4,35,-1.72,1,1,0.204369189832052
1,9,3.7,42,0.34,0,0,-0.680582690851297
1,9,2.9,43,-0.02,1,1,-0.163627669739497
1,9,3,36,0.86,1,1,-0.144352154579561
1,9,3.6,42,0.4,1,0,-0.655160480100161
1,9,3.8,41,-0.04,0,1,-0.589816517547098
1,9,3.6,41,-0.47,0,1,-0.403000732755809
1,9,3.5,33,1.25,0,0,-0.490669889588771
1,9,3.2,45,-0.18,0,1,-0.377860383223157
1,9,3.2,44,1.06,0,1,-0.595400272555233
1,5,3.6,41,0.75,0,1,-0.692700167178207
1,9,3.8,42,1.71,0,0,-1.10633761864273
1,10,3.7,46,1.23,0,1,-1.09845249295638
1,9,3.3,48,-0.06,0,1,-0.529040043627773
1,9,2.2,44,-0.45,0,1,0.272063770279435
1,9,3.3,45,1,0,0,-0.691117071470909
1,9,3.4,39,0.4,0,1,-0.381156731898595
1,9,2.7,44,-1.03,0,1,0.151585934660435
1,9,3.6,45,1.04,0,0,-0.925635263654796
1,9,3.9,39,0.36,0,1,-0.698891944986733
1,0,3.5,47,1.63,0,1,-1.08023533846957
1,4,3.4,39,0.54,0,1,-0.409629918123864
1,9,3.5,46,0.94,0,1,-0.822405865219246
1,9,3.7,40,0.4,0,1,-0.619348534360875
1,9,3.3,41,0.38,0,1,-0.413787762255687
1,9,3.2,42,0.82,0,1,-0.464582080769416
1,2,3.1,34,-0.24,1,0,0.0607099361089736
1,9,3,41,-1.22,0,0,0.159513586652722
1,5,3.6,42,0.94,0,0,-0.766380778420681
1,9,3.7,40,0.61,0,0,-0.677945621276818
1,9,3.8,45,-0.89,0,0,-0.536912518736724
1,9,4,40,-0.08,0,0,-0.713141410464476
1,9,3.5,42,0.13,0,1,-0.495601897950576
1,9,3.8,38,-0.52,0,1,-0.404786667129671
1,9,3.6,39,0.4,0,1,-0.542245831450697
1,9,3.5,48,1.48,0,1,-1.08115458702516
1,9,3.9,44,0.44,0,1,-0.938920892315985
1,9,3.5,40,-0.56,0,0,-0.292420327955241
1,9,3.7,40,-0.83,0,0,-0.352288232827255
1,9,3.1,44,1.4,0,1,-0.667876112800142
1,9,3.6,44,0.75,0,1,-0.805359743615741
1,9,2.6,42,-0.1,0,1,0.0712688618608934
1,3,3.3,37,-0.45,1,0,-0.084120618696668
1,9,3.5,43,0.52,0,1,-0.634889921928558
1,9,3.5,39,0.03,1,0,-0.363272377469972
1,0,3.6,44,1.38,0,1,-0.956814115318942
1,9,3.5,42,-0.24,0,0,-0.39207813343815
1,9,3.5,48,0.4,0,0,-0.806163418093818
1,9,4,44,0.4,0,1,-0.981434484658477
0,9,3.6,46,-0.29,0,1,1.20863883486527
1,9,3.1,45,-0.37,0,1,-0.262698793300489
1,9,3.7,40,0.27,1,0,-0.612221554478223
1,10,3.6,43,1.11,0,0,-0.871517221103361
1,9,3.9,45,1.58,0,0,-1.28156977371097
1,0,3.7,40,0.67,1,1,-0.698927030298371
1,9,3.5,44,-0.6,0,1,-0.422759655218541
1,2,3.3,43,-2.2,1,0,0.12266049610914
1,9,3.3,48,0.48,0,1,-0.697003180174245
0,9,3.6,44,-0.62,1,0,1.27781791041637
1,9,3.6,45,-0.95,0,0,-0.392125705803492
1,9,3.4,40,1,0,1,-0.563191993679836
1,9,3.3,42,-0.24,0,0,-0.30349082362596
1,3,3.6,41,1.67,0,1,-0.945999406914255
1,9,3.6,44,0.07,0,0,-0.638838055773416
1,9,3.4,46,1.85,0,1,-1.02289316308843
1,9,3.2,43,-0.22,0,0,-0.263170505406276
1,9,3.7,41,0.34,0,1,-0.623041696047706
1,10,3.5,37,-0.35,0,1,-0.232808744245255
1,9,3.5,35,-1.3,0,1,0.0382113871206248
1,9,2.6,34,-1.78,1,0,0.559978458055722
1,9,3.2,46,0.32,0,0,-0.510849991557172
1,9,3,36,-0.47,1,0,0.114629175912874
1,9,3.9,40,0.54,0,1,-0.791502164899252
1,9,3.1,41,-1.28,0,1,0.0890581497245619
1,9,4,39,0.9,0,0,-0.923013277052785
1,9,3,46,1.36,0,1,-0.668143631575622
1,9,3.7,46,1.92,0,0,-1.27142591939671
1,9,3.7,42,1.83,0,0,-1.07824808812015
1,9,3.9,37,1.48,1,1,-0.945640760524942
1,9,3.1,45,0.8,0,1,-0.541753427154015
1,9,3.5,40,1.21,0,1,-0.715630788911701
0,9,3.7,37,-0.85,0,0,1.36471669333234
1,9,3.2,43,-1.74,0,0,0.0334996012034581
1,9,3.6,45,0.19,0,1,-0.671508535315194
1,9,3.5,35,-0.74,0,1,-0.0658227872164298
1,9,3.8,34,0.38,0,0,-0.488813800305471
1,9,3.5,41,0.46,0,1,-0.531575669718207
1,9,3.4,45,0.96,0,1,-0.809187714132597
1,9,3.5,45,0.15,0,1,-0.618307075445171
1,9,3.5,47,-1.2,0,1,-0.366848422635444
1,9,4,37,0.21,0,1,-0.652340337512976
1,9,3.8,41,-0.47,0,0,-0.504889946536525
1,9,2.8,44,1.63,0,0,-0.479688512126153
1,9,3,45,-1.03,0,1,-0.0427760205997907
1,9,3.8,42,0.11,0,0,-0.696401229399986
1,9,3.8,45,0.36,0,0,-0.85185046059333
1,1,3.9,39,-0.72,0,1,-0.478860025401225
1,9,3,36,-2.14,1,1,0.405671881388497
1,9,4,44,1.15,0,1,-1.19681720641494
1,9,3.4,44,-0.12,0,1,-0.456194140106198
1,9,3.2,45,0.84,0,0,-0.605100367061929
1,9,3.4,44,-0.2,0,0,-0.425200929337964
1,9,3.2,38,0.01,1,1,-0.187023145411878
1,4,3.5,48,0.77,0,1,-0.938592153659116
1,9,3.9,46,0.15,0,0,-0.926320686412019
1,9,3,42,-0.89,1,0,0.0399296531257962
1,9,3.7,43,-0.1,0,1,-0.610395545145943
1,3,3.8,44,-0.99,0,1,-0.491080976425594
1,9,3.7,33,-2.3,1,1,0.16833954697236
1,9,3.5,46,-1.16,0,0,-0.349623874020512
1,9,3.3,38,-0.95,1,0,-0.0246934595977259
1,9,3.6,40,-0.87,1,0,-0.26795803117934
1,9,3.3,45,-1.12,0,0,-0.179042764890874
1,9,3.4,46,0.79,0,0,-0.736436943029401
0,9,3.6,36,-1.2,1,0,1.42803532171137
1,9,3.6,42,-0.02,0,1,-0.526845159272067
1,9,3.5,38,-0.27,0,1,-0.297782893689113
1,2,3.9,40,0.98,0,1,-0.89233185621252
1,9,3.6,46,0.65,1,1,-0.872825710446227
1,2,3.2,35,-1.1,1,0,0.167499592684904
1,5,3.3,36,-0.22,1,1,-0.129141313038277
1,9,3.1,35,-0.08,1,0,0.0292749289913826
1,9,3.5,42,-1.99,0,0,-0.0548861092930268
1,9,3.7,45,0.15,0,0,-0.784096098944046
1,9,3.4,42,-0.52,0,1,-0.270504927092511
1,5,3.4,38,-0.87,1,0,-0.113050157272748
1,9,3.8,46,0.75,0,0,-1.01511003456498
1,9,3.9,40,-1.08,1,1,-0.426746352877087
1,9,4,42,0.11,0,0,-0.849385699482385
1,9,3.1,43,0.27,0,1,-0.313613320220823
1,9,3.8,41,1.13,0,1,-0.940524255648545
1,9,3.8,40,-0.41,0,1,-0.495404014884888
1,9,3.8,48,1.21,0,1,-1.19315245029243
1,9,3.9,36,1.77,1,1,-0.976736360131658
1,9,3.8,41,0.07,1,1,-0.655827515934215
1,9,3.1,44,0.32,0,1,-0.378514842256753
1,9,3.3,48,1.15,0,1,-0.861503023611752
1,9,3.6,39,-0.89,1,0,-0.219383538450351
1,9,3.8,39,-0.14,0,0,-0.499734510226664
1,9,3.7,44,1.21,0,1,-0.98549894213077
1,9,3.4,41,-0.95,0,1,-0.139375939442371
1,9,3.7,45,-0.47,0,1,-0.574682761966363
0,2,3.9,45,-0.18,0,1,1.17301976082911
1,9,3.6,41,-0.68,0,0,-0.332769479326348
1,9,3.8,39,1.25,0,0,-0.886001199193696
1,1,3.7,40,-0.04,0,1,-0.508069046504028
1,9,3.3,36,-0.84,0,1,0.0268397910770755
1,6,3.1,30,0.75,0,1,-0.0193198030312358
1,9,3.6,34,0.61,0,0,-0.410679524507196
1,9,3.1,35,0.14,0,0,-0.0178346184775128
1,9,3,36,0.61,0,1,-0.144279733577083
0,9,2.9,34,-1.01,1,0,1.59726595931076
1,10,3,37,0.88,0,1,-0.16059848672737
1,9,3.3,33,1.51,0,0,-0.392563409724912
1,9,3,37,1.07,0,1,-0.22828674453618
1,9,3.3,32,1.78,0,1,-0.405511459527437
1,9,3.4,35,1.1,0,0,-0.415214345852319
1,9,2.7,35,0.88,0,0,0.00599081264051259
1,9,3,33,0.07,0,0,0.0745548661917446
1,9,3.1,29,-1.28,0,0,0.369406496913767
0,9,3.1,23,-0.47,0,1,1.67867067802683
1,9,2.9,36,1.34,0,0,-0.215063710689311
1,9,3.1,33,1.19,0,1,-0.187121828652897
1,9,3.1,37,-0.59,0,0,0.0615570285525855
1,9,3.6,33,2.39,0,1,-0.814601069669027
1,9,3.1,35,0.17,1,0,-0.0489405126529168
1,9,2.4,36,1.15,0,1,0.0769987556254742
1,9,2.7,30,-0.84,1,1,0.464086494714983
0,9,2.9,30,-0.54,1,0,1.61023671193037
1,9,3,32,-0.42,0,0,0.249470367803971
1,9,3.2,30,-0.05,0,0,0.0959781331533386
1,9,3.1,36,0.61,0,0,-0.177261270407243
0,9,3.1,37,-0.86,0,0,1.49837331038529
1,9,3.3,31,-0.2,0,1,0.0581341455233728
0,9,3.4,27,-1.84,1,0,1.67744102235587
1,9,2.6,34,0.39,0,1,0.180237147633147
1,9,2.3,32,2.32,0,1,0.0453188230988181
1,9,2.5,39,1.15,0,0,-0.0285348935051899
1,9,2.9,38,0.9,0,1,-0.173464415594527
1,9,3.1,37,2,0,1,-0.560740986835959
1,9,2.3,35,-0.3,0,1,0.39667053941135
1,9,3.2,32,1.41,0,1,-0.249641018446862
1,9,2.5,36,0.41,0,0,0.175540619248734
1,9,3.7,30,0.34,1,0,-0.243810199234354
0,9,2.1,39,-1.84,0,0,1.82545487108094
1,3,2.3,35,-0.64,0,1,0.498689959259626
1,9,2.9,35,-0.86,0,0,0.236779331407529
1,9,3.3,35,1.76,0,1,-0.516679657396677
1,9,2.5,40,0.29,0,1,0.111776368011223
1,9,2.7,37,1.49,0,0,-0.197888554486256
1,9,2.9,34,-0.59,0,1,0.234708834793321
1,9,3,37,0.39,0,1,-0.0852900871160749
1,9,2.7,36,0.29,0,1,0.129021399131692
0,9,2.6,41,-0.64,0,0,1.55414897108583
1,9,3.1,32,-0.37,0,1,0.157990645157892
0,9,3.6,42,1.51,0,1,1.08780498297677
1,9,2.5,40,0.09,0,1,0.137192162835792
1,9,3,39,0.02,0,1,-0.10621937198848
1,9,2.9,37,-0.32,0,1,0.0850388203836123
1,9,2.3,36,-0.1,0,1,0.384656230314275
1,9,2.9,37,1.51,0,0,-0.279056673928828
1,9,2.2,31,-0.45,1,1,0.57943302976095
1,9,3.3,34,0.12,0,1,-0.106121317863243
1,9,2.9,39,2.03,0,1,-0.45136408093562
1,9,3,36,0.7,0,0,-0.143626692551703
0,9,3.3,34,-0.47,0,0,1.46546201659412
1,9,2.7,36,0.07,0,1,0.17669290984907
1,9,3.1,35,0.24,0,0,-0.0730915217727056
1,9,3.2,31,0.24,0,1,0.00446703621161708
1,9,3.5,29,0.7,1,1,-0.184071154851431
1,9,3.4,33,-1.06,0,0,0.1168730217853
1,9,2.8,39,-0.42,0,1,0.111734918103038
1,9,3.1,38,1.56,0,0,-0.433343094679735
1,9,2.4,38,0.88,0,1,0.0821827198127999
0,9,2.3,33,-0.35,1,1,1.70438612019995
1,9,2.6,37,-0.15,0,1,0.228786974043954
1,9,3.1,34,0.07,0,1,-0.034946235070844
1,9,3.7,38,1.34,0,1,-0.790957566489701
1,9,2.6,37,0.36,0,1,0.106593210643508
1,9,3.3,35,-0.01,0,0,-0.117903105880418
0,9,2.5,35,-1.23,0,1,1.72566078407529
1,9,3.5,31,-0.37,0,1,0.00523245032564017
1,9,2.4,33,-0.37,0,0,0.458811165345216
1,0,3,35,0.17,0,0,0.0409027127837308
1,9,2.5,38,1.76,0,1,-0.147656696691137
0,9,3,21,-0.37,1,1,1.7135972665659
1,9,2.3,35,-0.5,1,0,0.430905830523792
0,9,2.5,36,-1.5,0,1,1.74006449143121
1,9,3.7,32,1.07,0,1,-0.476775157603104
0,9,3,35,-0.72,0,1,1.53264864892481
0,9,3.1,30,-1.4,0,0,1.638326961573
1,9,2.7,31,0.07,1,1,0.303951984517517
1,9,3,35,0.88,0,1,-0.143294806706378
1,9,3.5,34,1.07,0,0,-0.464927928810967
1,9,2.5,35,0.53,0,1,0.213470627187727
1,9,2.7,40,1.34,0,0,-0.228324673902207
1,9,2.5,36,0.07,0,1,0.249864499658313
0,9,3.5,28,-0.81,1,0,1.52627217100924
1,9,2.6,36,0.39,0,1,0.149600509103166
1,9,3,31,-0.54,0,1,0.262863337613283
1,9,3.8,39,0.7,0,0,-0.721393195778595
1,9,3.2,34,0.44,0,1,-0.117973218049834
0,9,3.3,29,-0.4,1,1,1.514127157092
1,9,3.4,35,1.02,0,1,-0.386304121554949
1,4,2.5,36,-1.3,0,1,0.474324300848435
1,9,3.3,29,0.14,1,1,0.0605221515121844
1,9,3.2,36,2,0,0,-0.554679557439324
1,9,3.6,28,-0.57,0,0,0.0708575687450994
0,9,3.2,31,-1.18,0,1,1.57788955580515
1,9,2.2,38,1.93,1,1,-0.00932316313683193
1,9,3.7,37,0.51,0,0,-0.541757840636824
0,9,3.3,26,-1.5,1,1,1.6773807410277
0,9,2.6,37,-1.5,0,1,1.69465197302725
0,9,3,29,-0.57,1,1,1.59705197549814
1,9,3.5,33,-0.45,0,0,-0.0545014519283534
1,9,2.2,31,0.14,1,1,0.472271574804602
0,9,3.1,24,-1.55,1,0,1.78422630970048
0,0,3.2,25,-1.6,1,0,1.71377851597089
1,4,2.2,45,-0.81,0,1,0.332572059163741
1,9,3,34,0.61,0,0,-0.0535877974215797
1,1,3.2,31,0.04,0,1,0.0489806696995896
1,9,3.1,32,0.12,0,0,0.0525841707042866
1,9,2.7,42,0.68,0,1,-0.15823301595538
1,9,3.1,30,1.29,1,1,-0.126106201983314
0,9,2.7,39,-0.84,0,1,1.55737266611279
0,9,2.8,31,-0.79,1,0,1.68543549429994
1,9,3.1,40,1.44,0,0,-0.475807947848675
1,9,3.1,33,0.56,0,1,-0.062326931465079
1,9,2.6,35,0.17,0,1,0.210377320602177
1,9,2.9,38,-0.79,0,1,0.137132703391298
0,9,2.7,28,-1.08,1,0,1.7786296025175
1,9,2.2,35,-0.3,1,0,0.460585192465328
1,9,2.8,38,-0.91,0,0,0.219331183180572
1,9,3,33,0.75,1,1,-0.0371394632852261
1,9,3.3,34,1.02,0,1,-0.311912677624298
0,9,2.9,36,-1.77,0,1,1.6454663048691
1,9,2.5,40,1.59,0,1,-0.183355472937614
1,9,3.2,37,0.44,0,1,-0.228885420829555
1,9,3.6,31,1.27,0,0,-0.469861778624896
1,9,3.4,40,1.05,0,0,-0.602822568218763
1,9,3.4,39,0.34,0,0,-0.393752593301016
0,9,2.9,39,0.02,0,0,1.44679775907084
1,9,4,27,0.12,1,0,-0.298843544317556
1,9,3.1,34,-0.08,0,0,0.0423972192723283
1,9,2.7,35,0.58,1,1,0.0836341009731492
1,9,3.2,40,0.56,0,0,-0.356966496000477
1,3,2.9,36,0.63,0,1,-0.0572102636713871
1,9,3.1,28,1.54,0,0,-0.0940507947616261
0,9,3.2,34,-0.67,0,1,1.50256788977609
1,3,2.6,36,-0.57,0,1,0.304197927224437
0,9,2.5,39,0.88,0,1,1.45694501495129
1,9,3.1,35,-0.15,0,1,0.0308464567328604
1,9,2.7,35,-0.5,0,0,0.295645340264076
1,9,2.9,36,0.48,0,1,-0.0142203559822636
1,9,3.3,31,-0.4,0,1,0.106208214022341
1,9,3,36,-1.01,0,1,0.225018891518539
1,9,3,37,0.58,0,1,-0.111194266108149
1,9,3.4,40,1.56,0,0,-0.740079435241659
1,9,3.3,31,0.51,0,1,-0.073199307472023
1,9,3.1,31,0.12,0,0,0.0864091268699445
1,9,2.9,31,-0.4,1,0,0.270681593934131
0,9,3.3,29,-1.21,0,0,1.60436019050372
0,9,2.6,37,-1.21,0,1,1.65947923354051
1,9,2.2,38,-0.94,0,1,0.494222069541669
1,9,3.1,35,-0.74,0,0,0.10273651451108
0,9,2.8,35,-1.16,0,0,1.63568037400758
0,9,3.2,35,-0.15,0,0,1.45026686490426
1,9,3.7,29,-0.47,0,0,-0.0229246214133849
0,9,3.1,27,-1.33,1,0,1.6849266546432
1,9,3.3,34,0.12,0,0,-0.110439543588335
1,9,3,39,-1.06,0,1,0.150794291935017
1,9,2.8,38,0.58,0,1,-0.0566501350214531
1,9,3.1,33,-1.23,1,1,0.283216650245801
1,9,2.7,39,-0.23,0,1,0.135818501249621
1,9,2.9,45,1.32,0,1,-0.534172004611447
0,9,2.9,37,0.07,0,1,1.48337159273824
0,9,2.4,39,-2.24,1,1,1.81327072314706
0,9,2.5,39,-1.01,0,0,1.62973309268348
1,9,2.7,36,0.29,0,1,0.125701182465827
1,9,2.6,40,-0.62,1,0,0.210350779806721
1,9,2.7,36,-1.79,0,1,0.488059669318495
1,4,3.1,31,0.93,0,1,-0.0629234292386501
1,9,3.2,32,0.83,0,1,-0.144974134536369
1,9,2.4,38,-0.79,0,1,0.377642761663815
1,9,2.8,37,0.36,0,1,0.0469061720836367
1,9,2.9,41,0.61,0,0,-0.214789931544408
1,9,2.9,35,-0.3,0,1,0.151091139450501
1,9,2.7,40,1.76,0,0,-0.357470995864759
1,9,2.3,33,0.36,0,0,0.372314411727153
1,9,2.3,42,0.83,0,1,0.0167811137468906
1,9,3.5,41,0.58,0,0,-0.569654322127036
1,9,3,33,0.31,0,1,0.0298985071285659
1,9,3,37,0.46,0,0,-0.111402850511377
1,9,3,35,-0.86,0,1,0.261791016348125
1,9,2.5,37,-0.37,0,1,0.288732911595587
1,9,3.4,33,0.41,0,0,-0.182199789080443
1,9,2.6,41,0.26,0,0,0.0359331314657125
1,9,2.6,36,-0.13,0,1,0.238388195028406
1,9,3.3,30,-1.11,0,0,0.279214574063502
1,9,3.6,39,1.44,0,0,-0.750909588833025
1,9,2.5,37,-0.1,0,1,0.25276635541224
1,9,3.2,33,-1.13,0,0,0.21715676503203
1,9,3.2,38,0.31,0,1,-0.218028550248085
1,3,3.1,34,-0.15,0,1,0.0785706546990753
1,9,3.4,33,2.03,0,0,-0.56375078385573
1,9,3.5,32,0.68,0,0,-0.287041413138682
1,5,3.1,32,-0.13,0,0,0.106621826609479
1,9,3,35,0.17,0,0,-0.00174736290126924
1,9,3.1,31,-0.89,0,0,0.256509166150048
1,9,3,34,0.68,0,1,-0.0393641227684506
1,9,3,35,1.05,0,1,-0.158881047467524
1,9,2.2,36,-0.69,0,1,0.503458510991265
1,9,3.8,42,2.23,0,0,-1.27795863575933
1,9,3.4,43,0.61,0,1,-0.59348500225845
1,9,3.6,47,-0.12,0,1,-0.715569461779155
1,9,3.6,38,-1.08,1,1,-0.159736300093276
1,9,3.8,40,0.79,0,1,-0.780536056092862
1,9,3.7,47,1.15,0,1,-1.10495967034504
1,9,3.3,39,-0.37,0,1,-0.155398676904522
1,4,3,46,-1.03,0,1,-0.0916567121721071
1,9,3,39,-1.55,1,1,0.236173183316906
1,9,3.8,37,1.33,0,1,-0.7989009984154
1,10,4,35,-1.51,0,0,-0.182824182361398
1,4,3.9,42,0.54,0,1,-0.878177693692556
1,9,3.6,45,-1.26,0,0,-0.346985309511036
1,9,3.4,31,-0.16,1,1,0.00680973422943709
1,9,3.7,39,-0.22,0,1,-0.45271157959014
1,9,3.6,40,-1.12,0,1,-0.210709538753567
1,9,3.3,41,-0.49,1,1,-0.218246181591278
1,9,3.6,44,-0.06,0,1,-0.569339807176862
1,0,3.6,42,2.02,0,1,-1.05236937059406
1,9,3.6,39,-0.1,0,0,-0.401258616528755
1,9,3.2,43,0.17,0,1,-0.361761369155603
1,9,3.6,45,1.02,0,1,-0.906533068168803
1,9,3.7,45,1.17,0,1,-1.03741887719287
1,5,3.4,44,-0.64,0,1,-0.34338855038773
1,9,3.9,45,0.28,1,1,-0.938142652826963
1,9,3.1,42,0.79,0,1,-0.391269409601779
1,9,3.9,38,-0.35,0,0,-0.517318661007378
1,1,4,32,-1.39,0,1,-0.117868899656122
1,9,3.6,38,-0.18,0,1,-0.351792705002414
1,9,3.9,40,-0.16,0,0,-0.610876675585032
1,9,3.2,34,-1.31,1,1,0.191309845542064
1,0,3.4,42,-0.7,0,1,-0.271242299510998
1,3,3.5,45,0.23,0,1,-0.652574684619101
1,9,3.9,45,1.56,0,0,-1.31138477778475
1,9,3.2,41,1.04,0,0,-0.545718159253382
1,9,3.4,43,1,1,0,-0.688140282538126
1,9,3,38,-0.76,1,0,0.130812090108816
0,9,3.4,35,-0.91,0,1,1.46681566306499
1,9,3,44,1.09,1,0,-0.497372486254327
1,9,3.7,41,-0.02,0,0,-0.560615034193128
1,9,3.6,42,0.11,0,1,-0.545469741473999
1,9,3.4,44,0.01,0,0,-0.488818144546043
1,9,3.8,38,0.57,0,0,-0.673445316401855
1,9,3,44,0.75,0,0,-0.423731493160853
1,9,3.8,42,0.25,0,1,-0.747807367682957
1,9,3.4,42,1.88,0,1,-0.883947927470775
1,9,3.8,44,-0.1,0,1,-0.700863672516242
1,9,3.2,47,1.11,0,1,-0.708258294126627
1,9,3,39,-0.25,1,0,-0.043447895277416
1,9,3.9,47,1.17,0,1,-1.25836900445746
1,9,3.5,44,-1.53,0,1,-0.209267290519759
1,5,3.7,41,0.55,1,1,-0.688851000069675
1,0,3.8,35,-0.43,0,0,-0.299475821783081
1,1,3.9,40,0,0,0,-0.664323865512008
1,9,3.6,46,0.69,0,1,-0.883615402052138
1,10,3.6,41,0.73,0,1,-0.678312363833339
1,9,3.7,46,-0.12,0,1,-0.717054547439749
1,9,3.7,47,1.94,0,1,-1.29955509992023
1,9,3.7,44,-0.04,0,1,-0.661768267071544
1,9,3.9,46,0.59,0,0,-1.06578404982325
1,9,3.9,47,1.33,0,1,-1.27293955679625
1,9,2.7,41,0.25,1,1,-0.0246893274817235
1,9,3.7,39,1.27,1,1,-0.827641373972696
1,9,3.6,38,0.77,0,1,-0.559809095657267
1,9,3.7,39,1.15,0,1,-0.782138782706708
1,9,3.4,41,0.8,0,1,-0.53568574634268
1,9,3.8,44,0.79,0,0,-0.962085236352656
1,9,3.3,44,0.86,0,0,-0.655219802611773
1,9,3.4,40,-0.43,1,0,-0.240461497010449
1,9,3.3,47,-0.89,0,0,-0.310760177343943
1,9,4,38,0.61,0,0,-0.795114999628243
1,9,3.5,43,-0.83,0,0,-0.324405843419476
1,9,3.4,38,0.13,1,0,-0.301814293104961
1,3,3.6,45,-0.12,0,0,-0.63538794409569
1,9,3.6,48,0.01,0,1,-0.795717234630265
1,9,3.3,48,0.86,0,1,-0.790938017667475
1,9,3.7,45,0.25,0,1,-0.761841440614061
1,9,2.6,40,-1.68,0,1,0.40463288527405
1,9,3.5,41,-0.24,0,0,-0.409251161948283
1,9,3.6,42,1.23,0,1,-0.85234695358154
1,2,3.4,31,-1.12,1,0,0.195703554845414
1,9,3.7,40,-1.82,1,0,-0.0884264917615899
1,9,3.5,42,-0.72,0,0,-0.32515298714352
1,9,3.3,44,0.48,0,0,-0.513436993260511
1,9,3.7,44,0.61,0,0,-0.830628706539207
1,5,3.1,39,-0.02,1,1,-0.126250463313862
1,9,3.7,42,0.94,0,1,-0.847253690827553
1,9,3.1,40,0.34,1,0,-0.246788853346313
1,9,3.4,43,0.75,0,0,-0.649375014641954
1,6,3.5,36,0.48,0,1,-0.355688822518827
1,6,3.3,37,0.44,0,0,-0.293844425362277
0,10,3.2,36,-1.56,0,1,1.55938494443133
0,6,2.6,36,-1.07,0,0,1.66067698610959
1,6,3.5,34,0.89,0,1,-0.437753273851063
1,6,3,35,-0.26,0,0,0.113345959093067
1,6,3.2,35,0.38,0,0,-0.149433294781955
1,6,2.7,35,0.39,0,1,0.120165040686102
1,6,4,27,0.39,0,0,-0.339582777037886
1,6,3.4,39,0.49,0,1,-0.420062537710429
1,6,3,38,-0.2,0,0,-0.00250609311797391
0,0,2.9,28,-0.63,1,1,1.65550700641709
1,6,3,30,0.92,0,1,0.0320907815068747
1,6,3.2,33,-0.42,0,1,0.0702310698733292
1,6,3.2,37,1.03,0,1,-0.354692409389047
1,6,3.2,35,0.35,0,1,-0.110398626824531
1,6,3.5,31,0.6,0,0,-0.246186072161952
1,6,3,42,0.57,0,1,-0.284085581778829
1,6,3.9,31,-0.15,0,0,-0.2950183134957
1,6,2.9,32,0.42,0,0,0.0721768840974687
